category,대출건수합계,평균대출건수
670.911,30,2.5
949.1,30,15.0
513.99434,30,7.5
589.7,30,15.0
344.942,30,10.0
342.109,30,30.0
373.21,30,10.0
209.9,30,10.0
013.41,30,15.0
370.182,30,6.0
539.077,30,30.0
126.1,30,10.0
792.1,30,7.5
337.099,30,5.0
233.087,30,7.5
569.31,30,15.0
678.5,30,30.0
326.34,30,4.285714285714286
539.709116,30,15.0
632.2,30,30.0
561.6,30,10.0
204.3,30,15.0
379.1704,30,30.0
525.76,30,15.0
982.56,30,30.0
187.04,30,15.0
692.077,30,7.5
334.3104,30,30.0
414.52,30,15.0
981.301,30,30.0
638.3,30,6.0
361.4,30,7.5
517.46,30,6.0
392.4,30,10.0
329.44,30,6.0
591.2,29,9.666666666666666
589.61,29,7.25
375.4802,29,7.25
519.994,29,29.0
530.436,29,29.0
679.09,29,4.833333333333333
559.7,29,14.5
925.064,29,29.0
335.04,29,29.0
511.48,29,29.0
982.102,29,29.0
840.77,29,29.0
981.45,29,14.5
570.62,29,4.833333333333333
981.19702,29,29.0
022.3,29,14.5
420.3,29,29.0
539.3,29,3.2222222222222223
481.68,29,14.5
113.2,29,14.5
328.3,29,7.25
991.108,29,29.0
573.55077,29,29.0
574.9,29,7.25
320.93,29,14.5
511.17,29,9.666666666666666
215.8,29,4.833333333333333
922.05,29,29.0
922.06,29,9.666666666666666
513.858,29,9.666666666666666
388.313,29,14.5
595.3,29,14.5
360.911,29,9.666666666666666
189.5,29,14.5
325.441077,29,29.0
527.66,29,14.5
520.99,29,14.5
988.6,29,9.666666666666666
566.76,29,4.142857142857143
594.3463,29,9.666666666666666
320.099,29,5.8
460,29,7.25
860.99,29,4.142857142857143
181.72,29,9.666666666666666
517.326,29,14.5
233.76,29,9.666666666666666
513.75,29,9.666666666666666
151.6,29,4.833333333333333
024.1,29,14.5
833.3,29,29.0
004.6077,29,9.666666666666666
421.14,29,14.5
375.32,29,4.833333333333333
559.71,28,14.0
600.906,28,7.0
515.76,28,14.0
427.2,28,28.0
224.1,28,9.333333333333334
222,28,7.0
340.92,28,3.5
350.34,28,14.0
902.5099,28,14.0
365.91,28,3.111111111111111
831.4,28,14.0
367.0911,28,5.6
350.099,28,28.0
730.4,28,28.0
329.79,28,28.0
594.29,28,5.6
233.79,28,4.0
233.68,28,14.0
567.3,28,5.6
323.66,28,9.333333333333334
721.25,28,28.0
539.995,28,14.0
370.23,28,1.6470588235294117
980.12,28,28.0
326.739,28,28.0
698.6,28,7.0
539.907,28,9.333333333333334
360.18,28,28.0
532.9,28,7.0
512.493,28,14.0
676,28,14.0
236.906,28,7.0
701.09,28,9.333333333333334
518.33,28,14.0
630.911,28,9.333333333333334
550.15,28,28.0
420.15,28,14.0
020.99,28,7.0
631.7,28,14.0
332.62,28,9.333333333333334
220.3,28,9.333333333333334
321.541,28,14.0
370.181,28,7.0
321.531,28,9.333333333333334
270,28,4.0
584,28,9.333333333333334
515.04,28,28.0
551.11,28,4.0
518.09,28,7.0
525.69,28,9.333333333333334
413.84,28,5.6
238,28,2.1538461538461537
513.994357,28,28.0
159.4,28,14.0
429.264,28,14.0
518.583,28,28.0
235.604,27,6.75
892.84,27,9.0
514.215,27,13.5
301.0911,27,4.5
659.3,27,5.4
594.572,27,6.75
942.08,27,9.0
632.4,27,27.0
981.15,27,5.4
309.11469,27,13.5
329.45,27,6.75
525.231,27,13.5
005.71,27,3.857142857142857
190.1092,27,13.5
512.6,27,5.4
381.3,27,9.0
567.4,27,13.5
326.1809141,27,13.5
326.26,27,6.75
688.0942,27,3.857142857142857
329.441,27,27.0
513.44,27,13.5
512.84,27,27.0
892.8099,27,5.4
392.48,27,27.0
233.991,27,13.5
364.3,27,5.4
586,27,4.5
004.099,27,6.75
004.15,27,9.0
584.9,27,6.75
679.01,27,13.5
633,27,27.0
840.099,27,27.0
185.34,27,9.0
453.1,27,6.75
530.236,27,13.5
511.1399,27,13.5
902.89,27,27.0
515.5,27,6.75
109.9,27,9.0
331.50912,27,9.0
991.26,27,27.0
237.7,27,6.75
573.10911,27,13.5
233.45,27,6.75
548.95,27,3.857142857142857
516.92515,27,13.5
701.018,27,3.857142857142857
334.04,27,9.0
519.57,27,9.0
587.13,27,27.0
515.4,26,3.7142857142857144
511.183,26,6.5
529.36,26,13.0
594.554,26,13.0
338.0925,26,26.0
554.92,26,13.0
004.5076,26,26.0
558.34353,26,13.0
998.91,26,26.0
340.23,26,5.2
211.17,26,26.0
211.3,26,26.0
339.8,26,26.0
511.404,26,26.0
530.98077,26,26.0
567.2,26,8.666666666666666
326.173,26,13.0
368.111,26,13.0
349.81,26,2.3636363636363638
512.831,26,26.0
334.604,26,13.0
543.1,26,6.5
697.19,26,8.666666666666666
366.6,26,8.666666666666666
796.8,26,3.25
336.04,26,26.0
326.392,26,3.25
687.71,26,13.0
723.4,26,26.0
320.924,26,8.666666666666666
566.4,26,8.666666666666666
654.48,26,13.0
326.39023,26,8.666666666666666
360.109,26,6.5
377.1,26,5.2
166.82,26,13.0
519.98,26,13.0
328.4,26,5.2
594.84,26,13.0
696.104,26,6.5
184.6,26,26.0
004.614,26,6.5
182.6912,26,8.666666666666666
513.76,26,8.666666666666666
375.101,26,26.0
539.93077,26,13.0
309.1124,26,13.0
532.441,26,13.0
331.51,26,8.666666666666666
518.3,26,8.666666666666666
526.48,26,26.0
695.104,26,13.0
598.16,26,8.666666666666666
373.25,26,6.5
301.1,26,8.666666666666666
299,26,5.2
526.52,26,6.5
475.0733,26,26.0
594.46,26,8.666666666666666
394.50911,26,26.0
005.721,25,12.5
331.3711,25,6.25
600.45,25,4.166666666666667
334.31,25,8.333333333333334
183.222,25,12.5
532,25,12.5
234.178,25,12.5
454.099,25,12.5
340.918,25,4.166666666666667
524.66,25,6.25
737.077,25,25.0
515.79,25,5.0
929.06,25,12.5
610.905,25,12.5
910.01,25,12.5
811.309,25,5.0
471.5,25,25.0
235.34,25,12.5
673.811,25,8.333333333333334
375.143,25,8.333333333333334
572.88,25,4.166666666666667
892.52,25,12.5
811.809,25,3.125
582,25,25.0
005.177,25,25.0
484.5025,25,8.333333333333334
326.32,25,6.25
911.024,25,8.333333333333334
411.23,25,8.333333333333334
413.8027,25,12.5
945,25,8.333333333333334
573.5,25,8.333333333333334
322.81,25,6.25
543.6,25,6.25
519.012,25,25.0
146,25,12.5
984.29402,25,25.0
594.76,25,25.0
516.4,25,8.333333333333334
691.65,25,12.5
680.1,25,5.0
388.12,25,12.5
569.803,25,25.0
420.134,25,25.0
512.13,25,6.25
301.7,25,25.0
334.13,25,3.5714285714285716
004.8,25,12.5
329.01,25,8.333333333333334
575.7077,25,25.0
219.203,25,25.0
223.8,25,6.25
514.71,25,12.5
004.2212,25,12.5
802.52 ,25,25.0
803.4,25,25.0
338.48,24,12.0
998.558,24,24.0
337.0912,24,12.0
609.29,24,24.0
680.92,24,24.0
211.11,24,6.0
519.346,24,12.0
519.232,24,8.0
915.05,24,12.0
004.7603,24,12.0
026.6,24,8.0
233.1088325,24,12.0
984.2,24,24.0
912.34,24,12.0
472.5262,24,24.0
744.7,24,24.0
617.80911,24,8.0
813.6109,24,2.1818181818181817
980.9,24,6.0
459.5,24,24.0
470.9,24,12.0
456,24,12.0
398.4,24,24.0
513.687,24,24.0
234.17,24,6.0
454.9,24,12.0
350.733,24,12.0
010.1,24,6.0
654.1,24,8.0
309.1194,24,24.0
012.904,24,24.0
981.6502,24,12.0
365.566,24,12.0
155.099,24,24.0
293.3,24,12.0
074.2,24,12.0
519.88,24,8.0
594.58,24,6.0
657.10911,24,6.0
573.49,24,8.0
238.209,24,24.0
513.993,24,24.0
513.99425,24,24.0
160.3,24,12.0
570.077,24,24.0
984.8102,24,12.0
219.191,24,12.0
998.42,24,24.0
559.31,24,12.0
412.81,23,23.0
554.4,23,11.5
516.3,23,23.0
924.8,23,11.5
320.03,23,23.0
004.735,23,3.8333333333333335
518.1,23,7.666666666666667
747C,23,23.0
546.077,23,11.5
413.846,23,11.5
674,23,5.75
551.2,23,11.5
345.03,23,7.666666666666667
543.7,23,11.5
747.503,23,23.0
745.5,23,11.5
802.29,23,23.0
525.735,23,23.0
060.1,23,7.666666666666667
443.4,23,23.0
688.15099,23,7.666666666666667
911.8295,23,2.5555555555555554
323.56,23,11.5
324.09,23,11.5
231.43,23,7.666666666666667
981.1829,23,23.0
204.15,23,11.5
202,23,3.8333333333333335
100.8,23,23.0
004.03,23,11.5
219.19,23,23.0
"808,9",23,11.5
340.9111,23,3.2857142857142856
839.83,23,0.3898305084745763
326.335,23,23.0
695.2,23,7.666666666666667
528.91,23,7.666666666666667
982.996,23,23.0
364.6,23,3.8333333333333335
512.426,23,11.5
710.1,23,4.6
200.99,23,11.5
579.5,23,23.0
826.7,23,5.75
233.492,23,23.0
513.762,23,11.5
182.69237,23,23.0
513.042,23,4.6
617.82,23,23.0
381.750911,23,3.2857142857142856
116.1,23,11.5
598.3,23,7.666666666666667
739.4,23,2.5555555555555554
323.6,23,4.6
491.52,23,11.5
432.1,23,23.0
911.037,22,11.0
143.5,22,2.4444444444444446
673.5099,22,7.333333333333333
391,22,11.0
239.2,22,22.0
420.07,22,22.0
929.9,22,11.0
549.864,22,5.5
160.211,22,22.0
519.385,22,3.142857142857143
911.0022,22,22.0
413.3,22,22.0
344.911,22,3.142857142857143
370.08,22,11.0
470.2,22,4.4
981.21202,22,7.333333333333333
160.22,22,5.5
233.75,22,11.0
364.53,22,7.333333333333333
004.07,22,4.4
577.61,22,22.0
575,22,22.0
575.7076,22,22.0
530.96,22,7.333333333333333
233.73,22,3.6666666666666665
234.824,22,22.0
513.6,22,5.5
653.205,22,7.333333333333333
194.1,22,22.0
988.98,22,22.0
512.128,22,22.0
943,22,5.5
691.42,22,22.0
540.16,22,5.5
514.981,22,22.0
685.1099,22,11.0
327.98110141,22,7.333333333333333
323.018,22,22.0
321.58,22,4.4
916.3,22,22.0
539.7023,22,5.5
321.533,22,11.0
981.58,22,22.0
350.79,22,11.0
990.91,22,22.0
498.72,22,7.333333333333333
510.77,22,7.333333333333333
340.929,22,2.0
335.9,22,3.6666666666666665
414.9,22,22.0
321.33,22,5.5
321.544,22,5.5
515.124,22,22.0
375.104,22,22.0
911.991,22,22.0
327.865,22,22.0
657.1099,22,7.333333333333333
235.73,22,5.5
235.734,22,11.0
325.57,22,7.333333333333333
325.41,22,5.5
180.011,22,22.0
028.7,22,22.0
374.3,22,3.6666666666666665
540.076,22,22.0
415.83,21,10.5
225,21,10.5
144,21,7.0
349.01,21,10.5
517.521,21,10.5
911.0094,21,7.0
555.73,21,21.0
516.2,21,10.5
517.3 ,21,21.0
594.5241,21,10.5
309.1111,21,3.0
309.311,21,21.0
329.92,21,7.0
210.3,21,10.5
491.1,21,7.0
165.2,21,21.0
238.5,21,3.5
883.09,21,21.0
519.344,21,21.0
431.24,21,21.0
812.609,21,4.2
942.07,21,7.0
349.96,21,4.2
993.8,21,21.0
388.115,21,5.25
136.1,21,4.2
350.123,21,10.5
495.174,21,21.0
746 ,21,21.0
332.204,21,7.0
610.912,21,7.0
731,21,7.0
237.39,21,10.5
512.16,21,5.25
070.45,21,5.25
657.10942,21,21.0
359.11,21,4.2
360.34,21,21.0
981.6602,21,21.0
514.98,21,10.5
870.9,21,3.5
631.211,21,5.25
379.104,21,3.5
321.6077,21,10.5
325.743,21,10.5
443.19,21,10.5
691.3,21,21.0
525.04,21,7.0
653.12,21,3.0
023.204,21,5.25
235.3099,21,21.0
472.52641,21,7.0
653.28,21,7.0
233.07,21,3.5
366.1,21,10.5
454.05,21,5.25
325.77077,21,21.0
528.1,21,3.5
192.3,21,21.0
532.077,21,21.0
648,21,21.0
233.791,21,7.0
183.645,21,10.5
512.27,21,10.5
191.7,21,10.5
453.909,21,21.0
326.10912,21,10.5
528.8,21,5.25
336.42,21,5.25
558.92,21,7.0
530.24,21,7.0
808.6,21,10.5
984.29202,21,7.0
559.6782,21,21.0
340.13,21,3.0
558.323,21,21.0
998.44,20,10.0
004.08,20,20.0
998.67,20,20.0
370.9231,20,20.0
233.9,20,10.0
326.12,20,10.0
458.8,20,10.0
026.04,20,20.0
695.7015,20,20.0
338.17,20,2.0
338.604,20,10.0
573.93077,20,20.0
512.5157,20,6.666666666666667
698.2,20,10.0
233.109,20,5.0
374.32,20,10.0
235.732,20,10.0
233.1099,20,6.666666666666667
233.23,20,6.666666666666667
568.74,20,20.0
362.11077,20,10.0
913.49,20,10.0
570.2,20,20.0
513.928,20,5.0
018.3,20,10.0
586.79,20,20.0
525.9091,20,20.0
570.311,20,10.0
474.3224,20,20.0
832.6,20,5.0
513.7,20,6.666666666666667
325.904,20,20.0
710.109,20,2.857142857142857
364.15,20,10.0
325.909,20,10.0
327.89,20,20.0
985.802,20,10.0
326.144,20,10.0
365.23,20,2.5
577.3,20,10.0
692.07,20,4.0
701.5,20,1.6666666666666667
189.72,20,5.0
211.18,20,3.3333333333333335
678.51,20,20.0
766,20,20.0
388.113,20,6.666666666666667
662.48,20,20.0
420.9,20,5.0
215.84,20,2.5
349.076,20,10.0
349.13,20,3.3333333333333335
731.1,20,3.3333333333333335
005.754,20,6.666666666666667
564.3,20,20.0
911.063099,20,2.5
515.104,20,10.0
553.803,20,20.0
515.169,20,10.0
334.307,20,10.0
924.07,20,4.0
004.71,20,10.0
517.15,20,20.0
410.034,20,20.0
594.4,20,20.0
673.099,20,20.0
673.192,20,20.0
594.369,20,10.0
303,20,5.0
496.64,20,20.0
594.17,20,20.0
496.6,20,10.0
511.117,20,10.0
559.9323,20,20.0
342.135,20,3.3333333333333335
727.5077,20,20.0
721,20,10.0
379.18,20,6.666666666666667
381.309,20,10.0
592.1,20,20.0
739.35,20,20.0
491.564,20,6.666666666666667
621.381,20,20.0
539.824,20,20.0
568.7,20,6.666666666666667
361.259,20,10.0
328.441,20,20.0
592.009,20,10.0
010.911,20,10.0
739.45,20,10.0
592.307,20,20.0
325.152,20,4.0
436.3,20,20.0
231.16,20,4.0
634.7,19,3.8
692 ,19,19.0
914.2,19,9.5
588,19,9.5
584.91,19,9.5
183.632,19,9.5
913.037,19,6.333333333333333
653.23,19,19.0
448.78,19,19.0
595.09,19,19.0
581.52077,19,19.0
325.71,19,9.5
020.13077,19,6.333333333333333
553.332,19,6.333333333333333
155.8,19,9.5
498.05,19,2.375
759.7,19,4.75
346.12,19,4.75
594.09,19,9.5
981.328,19,19.0
301.29,19,4.75
241,19,19.0
540.099,19,9.5
430.04,19,19.0
379.073,19,19.0
515.44,19,6.333333333333333
136.5,19,9.5
350.14,19,9.5
813.6209,19,3.1666666666666665
574.756,19,19.0
372.4,19,3.1666666666666665
512.421,19,9.5
491.529,19,3.8
679.896,19,9.5
162.45,19,19.0
331.26,19,19.0
521.5,19,19.0
511.191,19,19.0
490.25,19,4.75
376.9,19,3.8
431.495,19,6.333333333333333
539.915,19,2.375
013.019,19,6.333333333333333
911.85,19,4.75
591.021,19,19.0
638.09,19,19.0
368.13077,19,19.0
559.315119,19,19.0
338.2,19,3.1666666666666665
326.3409,19,9.5
338.52,19,9.5
533.077,19,19.0
233.794,19,9.5
340.245099,19,2.7142857142857144
337.091,19,19.0
556.4,19,19.0
499.72,18,9.0
499.743,18,2.5714285714285716
574.5,18,6.0
927.07,18,18.0
998.68,18,18.0
698.98,18,6.0
513.19,18,9.0
026.092,18,6.0
695.604,18,18.0
326.341,18,6.0
559.19,18,6.0
338.092,18,18.0
810.829,18,4.5
233.787,18,9.0
027.2,18,9.0
028.63,18,6.0
326.1098,18,18.0
187.42,18,6.0
191.4,18,9.0
233.3,18,4.5
233.39,18,6.0
476.01099,18,18.0
022,18,9.0
820.907,18,3.6
362.1101,18,9.0
236.46,18,3.0
233.101,18,9.0
"375,1",18,9.0
981.024,18,18.0
367.4077,18,9.0
573.109,18,9.0
573.104,18,9.0
367.4017,18,6.0
453.91,18,6.0
454.02,18,18.0
597.27,18,9.0
366.0077,18,18.0
328.52,18,3.0
329.3,18,9.0
687.099,18,9.0
377.68,18,9.0
658.01,18,18.0
231.09194,18,18.0
988.57,18,18.0
591.95,18,6.0
321.56,18,9.0
981.69502,18,4.5
680.911,18,1.2857142857142858
380.311,18,18.0
331.0911,18,9.0
112.1,18,6.0
112.6,18,18.0
198,18,9.0
543.4,18,18.0
566.09,18,18.0
270.8,18,18.0
540.01,18,3.0
731.23,18,18.0
430.09,18,6.0
121,18,4.5
383.7,18,9.0
138.2,18,9.0
676.94,18,6.0
519.35,18,3.6
388.13,18,18.0
921.04,18,18.0
219.128,18,18.0
160.4,18,2.25
332.27,18,9.0
559.9077,18,18.0
673.8,18,18.0
148.304,18,9.0
419.2,18,9.0
892.9602,18,18.0
892.8309,18,4.5
811.4,18,9.0
392.47,18,18.0
555.23,18,18.0
301.8,18,9.0
516.9254,18,18.0
334.73,18,18.0
004.7,18,4.5
601.5,18,4.5
673.509,18,9.0
153.5,18,1.8
925.075,17,5.666666666666667
640.912,17,8.5
513.3564,17,17.0
839.8,17,8.5
641.6,17,3.4
594.509,17,8.5
309.1491,17,8.5
981.2202,17,17.0
151.099,17,17.0
151.51,17,4.25
575.7,17,5.666666666666667
797.4,17,8.5
573.63,17,17.0
697.8,17,17.0
512.453,17,17.0
986.3,17,17.0
580.427,17,17.0
513.8099,17,5.666666666666667
560.99,17,5.666666666666667
219.184,17,8.5
300.11,17,17.0
364.56,17,5.666666666666667
420.148,17,17.0
394.2,17,17.0
609.26,17,17.0
673.622,17,17.0
453.25,17,17.0
327.0911,17,5.666666666666667
475.11,17,17.0
028.5,17,8.5
609.263,17,17.0
511.12,17,8.5
515.14,17,4.25
985.029,17,17.0
527.418604,17,5.666666666666667
345.11,17,3.4
321.32034,17,17.0
812.5,17,5.666666666666667
331.52,17,5.666666666666667
238.482099,17,17.0
164.12,17,8.5
321.55005,17,17.0
360.913,17,17.0
566.099,17,17.0
981.63,17,17.0
513.852504,17,8.5
592.301,17,17.0
592.304,17,8.5
431.12,17,5.666666666666667
679.85,17,8.5
321.549099,17,8.5
005.23,17,17.0
568.88,17,8.5
549,17,3.4
181.25,17,8.5
374.59,17,17.0
332.630942,17,17.0
321.523,17,17.0
388.112,17,2.4285714285714284
233.03,17,8.5
914.7,17,8.5
029.25,17,17.0
340.210911,17,17.0
338.09234,17,17.0
379.01,17,17.0
004.571,17,17.0
514.35,17,17.0
912.009,17,17.0
522.1,17,1.5454545454545454
688.0926,17,4.25
559.412,17,4.25
559.409,17,5.666666666666667
559.345,17,17.0
512.832,17,17.0
811.07,17,8.5
811.099,17,17.0
322.42,17,5.666666666666667
350.55,17,5.666666666666667
620.99,17,3.4
521.87,17,8.5
069.04,17,8.5
070.431,17,4.25
322.8311,17,2.8333333333333335
011.404,17,17.0
853.099,17,5.666666666666667
982.45702,17,17.0
600.27,17,3.4
545.7,17,5.666666666666667
881.04,17,17.0
219.08,17,17.0
226,17,8.5
511.167,17,8.5
220.915,17,8.5
608.8,17,17.0
350.2104,17,17.0
228,17,17.0
325.222,17,17.0
982.6802,17,8.5
631.21105,17,8.5
324.53,17,17.0
236.3,17,8.5
443.07,17,8.5
685.09,17,4.25
233.495,16,5.333333333333333
388.211,16,4.0
320.9147,16,16.0
570.3,16,8.0
701.805,16,8.0
420.163,16,16.0
371.9,16,2.2857142857142856
410.34,16,8.0
026.5,16,2.6666666666666665
414.7,16,16.0
981.26,16,16.0
639.509268,16,16.0
641,16,8.0
649.04,16,8.0
233.696,16,8.0
596,16,16.0
020.73,16,4.0
512.9,16,8.0
516.9381,16,8.0
892.991,16,8.0
397.09,16,16.0
409.18,16,16.0
574.75304,16,16.0
609.28,16,8.0
344.2,16,5.333333333333333
165.099,16,8.0
238.4,16,4.0
568.1,16,4.0
590.5,16,16.0
"747,5",16,16.0
328.43,16,8.0
547.82,16,16.0
427.455,16,4.0
519.3813,16,8.0
119.9,16,8.0
548.1,16,16.0
711.407,16,8.0
181.52,16,16.0
581.923,16,16.0
332.6099,16,16.0
600.6,16,8.0
981.4502,16,8.0
8902,16,16.0
425.525,16,8.0
005.099,16,8.0
982.86302,16,8.0
332.2204,16,16.0
374.029,16,16.0
373.04,16,8.0
942.073099,16,16.0
511.496,16,16.0
193.81,16,5.333333333333333
511.492,16,16.0
659.099,16,16.0
388.08,16,5.333333333333333
982.9902,16,16.0
569.83,16,16.0
442.1,16,16.0
718.0203,16,8.0
539.94077,16,16.0
920.45,16,16.0
523.6,16,16.0
591.12,16,4.0
623,16,5.333333333333333
489.75,16,16.0
325.51,16,5.333333333333333
354.2,16,16.0
942.004,16,16.0
684.07,16,8.0
331.3725,16,8.0
566.57,16,8.0
592.09,16,8.0
011,16,8.0
740.04,16,16.0
350.19,16,16.0
813.62099,16,16.0
612.2,16,3.2
495.2025,16,16.0
005.563,16,16.0
499.9,16,5.333333333333333
436,16,16.0
800.99,16,5.333333333333333
326.379,16,8.0
517.373,16,5.333333333333333
004.4,16,8.0
558.95,16,8.0
556.772,16,8.0
220.9,15,7.5
559.3455,15,7.5
004.612,15,7.5
282,15,15.0
863.6,15,15.0
381.30913,15,15.0
984.302,15,7.5
559.3141,15,15.0
521,15,5.0
513.977,15,15.0
069.068,15,7.5
322.8342,15,15.0
540.0924,15,3.75
540.0926,15,15.0
540.13,15,7.5
687.731,15,5.0
592.018,15,15.0
005.6,15,15.0
005.76077,15,15.0
685.099,15,2.142857142857143
523.24,15,15.0
658.018,15,15.0
511.47,15,7.5
325.451,15,15.0
164.59099,15,7.5
590.8,15,15.0
375.2268,15,7.5
279,15,7.5
070.04,15,7.5
620.9,15,5.0
689.099,15,15.0
917,15,3.75
911.94,15,5.0
476.13,15,15.0
476.099,15,5.0
346.01,15,7.5
332.29,15,5.0
821.2,15,3.75
362.1122,15,1.6666666666666667
021.3,15,7.5
497.94,15,7.5
552.89,15,15.0
923.7,15,7.5
451.9,15,15.0
364.215,15,3.75
512.3,15,3.75
570.323,15,15.0
585,15,15.0
525.933,15,15.0
713.1,15,7.5
981.1402,15,5.0
005.26077,15,15.0
923.1,15,7.5
678.73,15,7.5
658.2099,15,7.5
519.14,15,7.5
594.52445,15,15.0
987.9,15,5.0
565.11,15,5.0
525.67,15,5.0
174,15,3.0
816.61,15,2.5
547.1,15,15.0
012.91,15,5.0
525.36,15,15.0
911.0728,15,5.0
981.75,15,15.0
785,15,5.0
698.25,15,15.0
792.8077,15,7.5
388.32,15,15.0
909.025,15,15.0
594.453,15,15.0
532.4077,15,15.0
698.27,15,15.0
"695,404",15,15.0
027.6,15,5.0
368.132,15,7.5
512.604,15,7.5
694.6,15,15.0
693,15,5.0
320.1077,15,15.0
302,15,5.0
390.132,15,3.75
394,15,7.5
512.8385077,15,15.0
326.71,15,3.0
023.4,15,15.0
595.42,15,15.0
474.342,15,15.0
600.9205,15,7.5
692.0911,15,5.0
924.05,15,5.0
924.1,15,7.5
776,15,7.5
420.1309,15,7.5
577.1,15,15.0
536.2,15,3.0
701.2,15,3.0
388.20911,15,15.0
559.34475,14,14.0
607.3,14,7.0
813.9,14,14.0
321.831,14,14.0
610.942,14,4.666666666666667
942.05,14,7.0
329.432077,14,14.0
522.86,14,14.0
524.63,14,4.666666666666667
435.61,14,14.0
982.4102,14,4.666666666666667
544.1,14,3.5
942.04,14,7.0
511.212,14,7.0
911.89,14,3.5
521.49,14,14.0
912.0094,14,14.0
911.16,14,14.0
670.925,14,7.0
558.331,14,14.0
004.36,14,14.0
367.416,14,4.666666666666667
558.68,14,14.0
559.41,14,4.666666666666667
739.73,14,4.666666666666667
331.3701,14,2.8
540.22,14,4.666666666666667
228.74,14,4.666666666666667
989.11 ,14,14.0
521.795,14,14.0
607.7,14,14.0
235.733,14,7.0
814.61,14,4.666666666666667
511.461,14,7.0
586.221,14,7.0
527.57,14,7.0
364.244,14,4.666666666666667
586.209,14,7.0
526.342,14,14.0
661.62,14,14.0
562.11,14,14.0
594.536,14,7.0
233.108,14,7.0
549.77,14,14.0
344.04,14,2.3333333333333335
233.021,14,14.0
235.824,14,4.666666666666667
812.7,14,3.5
593.09,14,14.0
589,14,7.0
565.12,14,7.0
988.56,14,4.666666666666667
253,14,7.0
567.83,14,7.0
525.904,14,4.666666666666667
512.21,14,14.0
331.50962,14,14.0
227.53,14,7.0
519.38,14,7.0
982.889,14,7.0
235.6511,14,14.0
981.104,14,14.0
770.4,14,14.0
553,14,7.0
414.15,14,14.0
152.33,14,7.0
407.9,14,14.0
325.95076,14,14.0
912.053,14,14.0
365.482,14,7.0
326.7604,14,14.0
912.066,14,14.0
372.94,14,2.8
823.4,14,2.3333333333333335
701.02,14,1.5555555555555556
512.45,14,14.0
830.8,14,14.0
371.3104,14,14.0
334.7,14,7.0
414.58,14,14.0
411.1,14,14.0
152.57,14,4.666666666666667
530.0911,14,4.666666666666667
513.162,14,14.0
553.24,14,14.0
698.099,14,14.0
513.336,14,14.0
309.1863,14,14.0
309.211,14,7.0
516.37,14,14.0
403.4,14,14.0
574.71,14,7.0
640.4,14,14.0
190.4,14,7.0
512.8077,14,14.0
004.507,13,13.0
558.346,13,13.0
998.84,13,13.0
004.04,13,13.0
558.3253,13,13.0
336.5,13,13.0
594.392,13,6.5
391.31,13,13.0
150.08,13,13.0
594.27,13,13.0
517.4,13,2.6
981.21302,13,13.0
552.97076,13,13.0
553.077,13,13.0
026.309,13,13.0
695.409,13,6.5
530.07,13,6.5
980.99,13,2.1666666666666665
530.9807,13,13.0
334.6 ,13,13.0
926.03,13,6.5
559.7732,13,13.0
675.2,13,13.0
675.21,13,4.333333333333333
609.91,13,13.0
552.023,13,6.5
321.326,13,6.5
135.1,13,13.0
024.35,13,13.0
574.01,13,6.5
528.3,13,6.5
516.45,13,6.5
550.4,13,6.5
331.554,13,13.0
334.10913,13,13.0
213.98,13,13.0
677.92,13,6.5
160.5,13,13.0
600.905,13,6.5
219.13,13,4.333333333333333
331.50942,13,4.333333333333333
513.82,13,13.0
365.8,13,2.6
024.34,13,13.0
326.176,13,13.0
233.93,13,13.0
678.53,13,13.0
386.512,13,0.8125
321.545,13,4.333333333333333
519.361,13,13.0
547.8,13,13.0
384.3,13,6.5
431.18,13,13.0
981.198,13,13.0
911.065099,13,13.0
513.98,13,13.0
380.913,13,13.0
539.11,13,4.333333333333333
233.08839,13,13.0
372.69,13,13.0
371.01,13,6.5
372.1,13,4.333333333333333
238.25,13,4.333333333333333
657.2,13,13.0
442,13,13.0
323.755,13,4.333333333333333
566.82,13,13.0
330.912,13,4.333333333333333
351.1,13,3.25
540.027,13,6.5
330.1,13,6.5
325.3077,13,13.0
370.92,13,13.0
527.6481,13,6.5
843.409,13,6.5
581.36,13,4.333333333333333
448.3,13,6.5
653.234,13,13.0
653.2604,13,13.0
653.3,13,13.0
375.4911,13,6.5
688.609,13,6.5
324.13,13,13.0
376.5441,13,13.0
511.483,13,13.0
691.1504,13,6.5
722,13,13.0
723.04,13,13.0
714.9,13,6.5
718.02,13,4.333333333333333
539.9099,13,6.5
567.81,13,13.0
181.43,13,13.0
235.753,13,13.0
182.6,13,4.333333333333333
325.661,13,13.0
525.7025,13,13.0
374.7,13,4.333333333333333
589.71,13,4.333333333333333
181.18,13,13.0
912.033099,13,13.0
329.077,13,13.0
362.023,13,13.0
598.13,13,13.0
586.733,13,13.0
559.31516,13,6.5
558.954,13,13.0
517.04,13,4.333333333333333
517.073,13,4.333333333333333
153,13,1.8571428571428572
673.194,13,13.0
152.5,13,13.0
025.6,13,2.6
340.924,13,1.4444444444444444
926.075,13,6.5
509.12,13,2.6
606.923,13,6.5
338.09231,13,6.5
809.07,12,2.0
558.33352,12,12.0
160.221,12,12.0
927.05,12,12.0
340.91,12,1.7142857142857142
558.3309,12,12.0
340.926,12,6.0
911.0028,12,6.0
374.5399,12,4.0
